# Dataset: housing_prices.csv
# Samples: 2000
# Features: 5
# description: Synthetic housing price dataset
#
house_size_sqft,bedrooms,bathrooms,age_years,distance_miles,target
1843.0596660640788,3.0,2.663507166426765,28.23782816734427,23.06190352225363,460563.10952469334
1793.140052075806,4.0,2.890164093187396,0.1689648045214421,3.6766602685243783,538904.6423943656
1743.2994705692765,4.0,3.0373312793720832,15.371164410654846,15.936348494734418,503087.3762041392
3201.7682504457716,6.0,4.0,2.111576305025072,10.383229187183789,782743.5077774512
1735.8045891942857,3.0,2.2618490283606567,25.992369822273428,1.0,540063.1575184303
1515.0417049598452,2.0,1.3042804618612567,22.614952740495426,4.477810361273734,419949.4444130791
1542.4511423017714,2.0,1.45881267962689,10.394838717815592,16.563506071535123,432072.67799890967
2626.266173841053,5.0,3.6959692195945926,3.5869452484642923,2.2326125857393,711010.8623896724
1008.738600984239,2.0,1.4977306020976053,15.097145844816836,6.260873458568511,351324.4414195074
1542.426250138688,4.0,3.2830550454458125,2.5486334221290687,2.3325988496530154,515732.9596395782
2868.0937040669205,5.0,4.0,3.161256079773622,7.570011481650306,747097.9746665919
2146.3917127985883,5.0,3.497869571199088,14.780187651024216,11.201248474129926,577205.7217123563
2115.153203021668,3.0,2.1324019125636857,71.04361955123906,9.249128831020858,499595.23475709197
3279.287876086221,6.0,4.0,33.25448538754026,9.832531456240783,736835.0507454828
2147.808771769099,5.0,3.8061304611666817,13.488088596415121,9.21286352479171,623720.0365995325
1575.0883031842504,2.0,1.338495162746707,11.600293507730198,7.025234993732859,456973.7985572411
1830.7537658741908,4.0,3.0719390501225967,96.42519040024054,14.734751000981658,443447.3935720796
1318.7406145816587,3.0,2.581088073133436,11.891103654356995,2.168054480849776,444970.1659002977
2753.562224009418,4.0,2.2422504942586174,8.17392143332263,22.225701665105962,635452.0035240876
2344.7370305220293,5.0,3.897533966880207,36.04528907423526,9.520079264575546,620651.8476004407
2674.6484899825336,6.0,4.0,4.002205999782244,2.4620963298054837,696753.1882097529
2727.7903571296224,6.0,4.0,1.5392308095387361,20.266419171657788,673052.064088711
1751.4735314434804,3.0,1.98105916867494,15.080519570501387,7.210474523546896,489368.3412280851
1433.1482887946663,2.0,1.8588782964920625,1.5113939714306366,5.503526623265137,454414.74650101387
1968.9721332151726,4.0,3.2739841854120852,7.005685011841566,2.5211396649138984,613957.1088923751
1476.343357526877,3.0,2.420505644562793,8.263712725939723,5.008281944787722,451063.1200219749
2098.9741252454146,4.0,3.2379677153430295,11.895774681849096,15.245581955677995,522083.42851134104
2679.2581285008137,6.0,4.0,71.79956396135331,3.936733420693335,691573.6544401762
1899.1162123704996,4.0,2.814112873593213,3.745811575250645,15.453092659039388,511228.4632909373
2089.9970539446435,5.0,3.975730860245244,7.068218516204452,6.303197178685258,641563.1800170214
1943.6926302659801,4.0,2.7696812571694163,2.1276036543011676,3.478910214308339,595528.7530587505
2481.6365434626186,5.0,4.0,14.032620328475607,5.23361919362964,674159.6622401243
1599.330563427026,3.0,2.1529226786156905,19.511285974791296,11.736511152618212,493498.6903203969
800.0,2.0,1.6505683169581866,9.868925326896843,9.820908840711946,291432.2269016381
2282.5213156252285,5.0,4.0,4.232087308513056,23.9335950586258,567315.9105109926
2592.700652784796,4.0,2.788132993779577,14.548864696142337,6.565124996571195,653060.5834581114
2267.8245468551213,5.0,3.770628525253435,11.620491414712895,15.776907577759092,596213.5216873242
1615.8617027191917,4.0,3.316254949391192,2.816387730035255,7.535869976589731,495171.96097425726
1318.9927410883586,3.0,2.5353832166629595,7.805108728792912,4.252585587322105,471329.6579034061
2296.698519068193,5.0,3.6516554069281923,8.569176651678735,2.930359635643715,643001.1736692586
2084.8873717608044,4.0,2.844980868743444,60.78458888018899,6.636686848022584,559739.6368607219
1924.5244234050022,4.0,2.9300592202364846,28.38555246303212,8.275011989656221,524073.5843578009
3093.4780057962744,6.0,4.0,19.884808252769748,19.835819138019094,728031.5266729128
1431.919943491201,2.0,1.416268243092016,32.943274699743704,23.74967012766064,420668.92184947507
3065.0222126764793,6.0,4.0,19.947826083785536,23.705872972607324,684298.5256652704
2019.070342922384,3.0,2.1219640587229724,35.05793613222309,4.665275038612803,525158.6719166095
898.6577138774752,2.0,1.711664569438796,0.8414635344040479,3.879859506064918,350180.59670693823
1892.4784074085155,4.0,3.046657511275097,9.133916216167252,5.02240141854781,594606.8755987574
2575.6976459596644,6.0,4.0,20.60946050971016,7.370101583692606,735270.7321603501
1780.9669803170175,4.0,2.7093527657895016,13.130679799134372,1.6803770063379795,539166.771110044
1115.132875256963,3.0,1.650418330033348,2.8885998603788487,3.6482804028625364,424734.9647831338
1901.291280922298,4.0,2.750603577262315,6.243919615472612,18.91793506095219,521028.91700819094
1485.6965756649765,2.0,1.7381837410896517,5.735922711655721,10.242389616841272,440295.16095941875
2295.0886406527775,5.0,4.0,4.543903563403324,5.3543954274649685,642008.2220233644
2464.039889640567,6.0,4.0,6.304164055858371,1.8838550251919033,647071.0720424487
1366.2377553511362,3.0,2.4163896601922046,10.849559036544713,10.071406682573105,458866.4088031554
1576.5175669306102,4.0,2.962042185141405,28.951780003715083,8.652527721986655,455807.6047675655
2453.9854790641625,5.0,3.982474366474196,20.32383450750283,3.643592289314209,645442.4303330622
1484.6934330206245,2.0,1.5858834669245652,27.049864635570913,13.64439572502178,418393.1098287218
1350.705118503203,3.0,2.7913346915961372,32.26132370982335,5.566798643523524,418479.40420684684
1292.7853209222471,3.0,2.2204664057469756,8.071679394756297,9.358954924327808,446993.72331664345
2211.2231677748723,5.0,4.0,6.37032176963862,23.54001104673712,577621.5841623456
2185.4946317104786,4.0,3.262234224545358,0.8902541576701248,13.134478230488618,616415.6429359216
1589.572381772575,3.0,2.4706329858612475,39.99461977704402,2.545496526852649,446628.429095699
2003.0512376769404,4.0,2.396552602361454,1.021340556225113,13.17238427212773,545071.9860264852
2916.2794304930785,6.0,4.0,20.271758693720543,4.81009633625655,704807.340175738
1415.563905849067,3.0,2.211747606327254,7.124839865087152,11.803752323755138,470765.3841019893
828.9544345937303,3.0,2.1168220516695326,44.574604790334924,15.66947657812603,311323.97849142615
2273.0453454322223,5.0,3.305126087646626,8.160618599189958,9.363411007058888,601350.2762940665
1933.759301659047,4.0,2.998323859809545,25.441968847227592,2.740661312915409,544454.9973434664
1573.9849479109391,3.0,2.2600654790454726,4.9829722288735585,1.11005683864183,491054.27201274957
2391.2481424129446,5.0,3.3590994234555587,5.330609371187476,17.93544068749396,629071.2097469497
2503.535086801274,5.0,3.3080159481318923,13.577272927518605,21.70378396350658,634359.120274914
800.0,1.0,1.0,93.08943650785723,4.576566609006669,257585.71538159356
1608.441254401107,4.0,3.261511539318413,10.933866878154651,1.0,518464.1668426125
3390.509738718113,6.0,4.0,41.30559457152363,2.264364849092722,713330.1049723328
2350.0429494789146,5.0,4.0,23.144210514762996,5.760639282307847,621169.60361896
2405.66218297829,5.0,3.7240845046945505,23.834555694815855,15.580688167587034,652248.7070391162
2703.736567178887,5.0,3.7336946176799395,8.589451331088508,1.0,713911.7232826252
2010.2412951198357,4.0,2.7248915913777627,7.329658269599544,19.5141232301381,510689.20939585776
2478.010496054972,5.0,3.281927406733885,3.1964467946749964,17.988705577587094,622707.9723456261
2430.8372263023216,4.0,3.5563986401578753,49.83909295883331,19.258120759218354,564666.5482662343
2323.4248980516554,5.0,4.0,48.05744843669107,3.3892502246145684,640041.9965839131
1806.7928176295572,4.0,2.5822462298584563,20.619503259681117,16.485480492316235,524501.4652515122
2103.2353534197555,4.0,3.0467255723493842,5.270033710122851,8.515379393343844,560414.2106915176
1646.983061415933,3.0,2.2199861066689,4.219130396854435,3.189875442719446,500839.0971755016
2007.688582739897,4.0,2.917802258051087,67.1256117364656,9.27260492163712,484330.20063615864
1298.9054647404396,3.0,2.127294645655518,1.0329027328827607,8.292139150233208,423669.2561823025
1525.6256052362285,2.0,1.6143807440903937,27.8266524871949,2.254914090460571,431544.51478116773
1830.6127748450422,3.0,2.4954526576414424,6.588229390181201,12.745410383251649,493705.7453675387
1433.7767411419543,3.0,2.370717350708462,8.141704690775413,7.9858793504863606,467297.2624342513
1696.9896375528942,3.0,2.213844487686242,26.75487397899977,6.121630889798883,517837.5638416206
1901.6444139466905,4.0,2.952831984932664,1.424603311125264,5.932709469892517,555027.2084828598
2241.3574067986265,5.0,4.0,6.558277049232837,10.557101700737658,593469.1448896669
2569.5543811117454,5.0,3.8890334814348186,45.55590255581024,5.58044073588537,651365.724519493
1721.7293771731352,4.0,3.02180683891063,18.01296026278845,1.169327176093173,532074.3340432881
2801.0627703611744,6.0,4.0,21.093731885186052,3.0357752696001237,712494.1836939927
2563.166647175296,6.0,4.0,21.25163142680604,8.058104127712047,717835.3537954546
2302.456299166365,5.0,3.609495393432165,0.9372308872093724,5.317313114408487,644229.6403600047
2092.1894775779715,5.0,3.996461645192463,3.4074165367720886,6.055528976898541,623283.9013036692
2191.472505121125,5.0,3.42724243144864,10.137368981161298,3.5166526404407112,558931.0642672718
2712.230690399829,5.0,3.6265630470700554,6.886554340584348,3.553750439981064,674544.0209229905
2734.1477958555643,5.0,3.9333318286338073,7.93770297483949,11.864068154939428,701891.5747434471
2800.9680370301858,5.0,3.410135155993718,22.810926950294217,9.160740484063439,691822.3962518637
2024.7960991262019,4.0,2.52809743720515,0.22182061717454402,3.9947256243426077,564011.6205442983
2332.9802989991676,4.0,3.018923302628772,16.20386326769944,5.885418252266504,621836.0942460423
2806.127903973231,6.0,3.9910625536660587,0.0016535681669105813,14.025092701835993,735916.1204486983
1625.7703790501644,3.0,1.8603589337844415,0.9770168893215327,2.9086092795454546,483351.44827266084
1808.9498877690178,4.0,3.2269782355519294,7.870981072002621,15.356302184167616,507162.7345753687
2009.621997808087,5.0,3.6885644227182794,27.57791031529823,7.149067331669129,564011.7049820191
2539.759242787644,5.0,4.0,2.349732862521812,5.950849338062078,689635.8312089967
2549.1032904311737,6.0,4.0,12.132458887635622,2.3809183213889153,673582.8089015925
1861.4815332812389,3.0,2.2218142903103146,17.021609895938603,38.279176768501074,473696.76144617813
1094.834327372174,2.0,1.6198753659623277,3.9113745620429134,11.085012257698457,371173.8404644637
2147.7103665775803,4.0,2.6488455209613275,10.771752822465075,1.137469959757522,577007.8089718277
1449.0103176029593,3.0,2.559528571349887,36.35558440818865,9.528586218964401,496264.07016783033
1106.0382772158666,1.0,1.0,10.768624087414736,17.81826360950815,315789.71210935374
1241.67706355977,2.0,1.0172138739937697,2.567574346852643,10.021352385681261,418955.9543604628
2195.828604707336,4.0,2.98867746113742,14.825435202243693,14.287949767279537,528607.2131709197
2816.622416559684,6.0,4.0,13.45468293383396,5.125206270550008,737933.6460585133
2023.3367097417463,4.0,2.822982997941583,0.40987053441628707,4.5748385384528465,643662.5447713092
2126.8283927875787,4.0,2.556040528347356,1.4244612903601552,6.416031749558084,609819.2908418444
2709.7369633267554,5.0,3.833537636834223,2.557934841226326,8.423198281087085,728522.5893487851
1073.3270545498674,3.0,2.9133728850847684,2.1977572001107823,5.224164099250503,420091.0578386948
2312.105852960163,4.0,2.883904770252693,4.505751323652389,7.0265573096310785,635973.4447864934
1993.0461294087072,4.0,3.4707723543854128,9.079938323154215,3.070881098374307,583829.2399408673
2339.6344752992404,5.0,3.5243133534715594,6.971451893798341,1.6756262675277478,695530.547610592
1709.9096549577105,4.0,3.0646636905029854,33.19800808140904,4.072184060566173,480087.7462012455
1509.2376257441106,4.0,3.231456759262836,14.205479431943555,25.883518680800748,481413.18215492205
2084.3053425713633,4.0,2.9974759002085904,31.329577561169824,18.776029958808635,545684.7863037447
2989.514794000677,5.0,3.6606793053356306,11.231145499607196,9.705997279467947,702120.3359405727
2516.5460627248776,5.0,3.9678382564051122,1.412525245481696,2.0469019064114007,674914.1657358239
1695.384337891945,4.0,3.567436534580766,9.334389220388484,7.497655201538606,485332.6146450924
1195.4167784112321,3.0,2.3401760773917393,25.892318892565463,8.957840054105757,324164.83569979225
990.7596297813287,3.0,2.0951819470408957,3.2370043222073748,4.961719058823211,367539.77948971465
2789.659671110289,5.0,3.693074532822095,1.4346891419148606,19.558100333538906,673880.0512320254
1426.9506271185035,3.0,3.0059122936936125,5.9945137225213845,2.93373608587189,480497.88210255664
1804.6919522030382,3.0,2.2904721349014383,7.387366757421515,11.885776668027928,472634.8464700209
2792.726675646546,6.0,4.0,5.484820186084549,2.859116605566702,720887.8372789498
1031.6591267126048,2.0,1.156479625055238,2.1795626352724975,3.21499286587645,389832.7520951679
2895.358705685035,5.0,3.202229671766218,4.332037693096056,7.503458038956701,699454.5634717946
1847.8157276644988,3.0,2.359075282153857,17.198885333274283,1.0,499777.941051461
1310.8500108567566,2.0,1.696392597847351,7.314659019544802,9.267062670506437,399403.8824593651
1851.5894437106522,4.0,2.880991146010438,15.017497688411021,5.445531599638035,571462.7883392691
1566.4419311591134,3.0,2.2455088745907137,11.527884588974802,7.070142249789903,432118.6729108316
2264.4918793434294,5.0,3.398861487213413,11.94607994468764,4.463100092355779,651032.4530906255
1611.1205396673333,4.0,3.0398785394482504,4.286250260048725,19.204010374319957,519563.0562000636
853.0146734485742,3.0,2.3944485961701374,11.057835071597825,14.980531909488029,346155.43862399494
1867.6624793546064,4.0,2.8394507198497085,0.35816289859548023,11.805286265455578,550347.6269953165
1186.0729686280768,3.0,2.757135800875752,8.47774206185176,3.3775139572043678,416207.8820660061
2122.591930392992,5.0,3.4988681019759267,12.751325063893763,12.8306516782939,591702.2904265792
1287.7218006300054,2.0,1.5850429812056948,3.0133138428881923,10.158465401121536,469867.3663694748
1707.1923180967485,3.0,2.504495165911382,4.446978097392521,34.875711406873336,482116.0353236924
2109.5526825286015,4.0,2.976813149955185,3.7179042500132207,2.0149473510470686,581492.8268440145
1872.5247649794383,3.0,2.1934569543316527,1.0975623716444436,6.676525230544227,496568.9163379611
2150.258169800627,6.0,4.0,6.41237862582934,4.522556725576788,621021.8805502718
2408.172299430654,6.0,4.0,57.92405999379889,10.403871318386797,620911.2091247862
1305.2397801612162,4.0,2.949032039499721,6.551559945308321,1.7787907174417992,489262.91638100235
1961.3614756251752,4.0,3.1612096274804475,9.25770566486153,13.510696299098136,544464.4240055658
800.0,2.0,1.7018161463580421,15.880229614962817,1.7615555732572257,393950.8553343677
2148.3999810095142,4.0,2.811510452394674,15.683087549099321,10.533133062720426,571634.8439385353
1819.5115217750947,4.0,2.9407414187126357,44.904511150228004,5.937137419714514,497355.6870103382
1409.9301419132173,2.0,1.900344705223051,29.23295232999765,3.7503854542209774,442221.1009574292
2189.4316533779142,3.0,1.9148407002778665,23.694596337830898,2.888329095999254,579906.3958374457
2703.6185463110405,5.0,4.0,45.43227209417813,4.4781783459813065,651169.6559537136
1714.389351440634,3.0,2.0265381644171176,3.935388984121627,6.109578433623843,478723.73019099276
1433.111305854968,4.0,2.6461447630078463,14.397927001974027,7.874643176991686,426342.3556689332
2099.015157463227,5.0,3.7896927062065604,32.7316541477746,8.669488427481333,570949.7264990064
1198.6360000121836,2.0,2.162504479301961,14.678004680170105,6.761541855667145,437386.4356949137
1603.7711776786766,4.0,2.4267102193223384,56.86067609079426,5.7676762111759245,476595.35758752574
2733.4412969903015,6.0,4.0,1.5862874521923511,22.93818426346743,710967.4584521546
2037.3075378873725,3.0,2.3928795051769667,8.679355179064427,12.891805220496648,522402.97487715626
872.3198216323002,2.0,1.5100949875606595,56.82248212635917,4.963204577765345,314030.3777503788
921.8050116323594,2.0,1.614576501000903,7.160089731484948,7.288555545585195,314540.78624121286
2097.2514155880654,5.0,3.534590075348318,20.180532785081255,3.8698875628286844,618919.0709695001
2517.4343455506128,4.0,2.8200834462205857,0.4631198356218573,6.128684505692491,680857.077552858
1029.4271248243099,2.0,1.4554732058522402,17.803643918047023,2.2576054172990547,350823.75194740656
2269.8275644979053,4.0,2.6610335736291746,40.914627874891366,8.370318625985595,611561.0343504468
2798.2061044938314,6.0,4.0,7.236154970658004,28.179682523657128,671720.3958701515
3132.7153927751833,6.0,4.0,0.3229492942502816,8.750069647438114,745066.9064962717
2198.7336559159257,4.0,2.8589864444535396,0.4246002749245879,8.726282499389036,587004.0785643288
2304.0815567314844,5.0,3.8461519237795914,33.38759803148859,6.762442136718393,628780.1284238901
800.0,3.0,1.703802152040209,19.22988586605562,2.7588536681218088,353308.9952219021
3259.8515287975933,6.0,4.0,1.6922634942653616,24.438886358993756,744295.2539318746
1654.7058721423273,3.0,2.9452061296844585,0.8420531429158955,9.441887036135505,517634.6743851426
1439.9173049449753,3.0,1.9241670941023126,24.50790825000511,11.783067611203524,448789.4830601137
1846.8763193362252,4.0,3.385650148945324,24.899969462385393,5.75240196087185,532043.4003279987
2907.0040485112586,5.0,3.7663968362738096,1.9263982075121542,12.055590139296024,707975.3049965876
3324.827628526129,6.0,4.0,5.382739675786865,24.335252299248374,752107.0706610642
2075.2452076855066,4.0,2.603807502141058,22.713693224765912,19.071601814569693,545993.9496216452
2598.8505035621934,5.0,3.7919045895855694,11.17962553885107,1.0,645656.6515732333
2025.9224292113024,4.0,3.436019131744403,47.0542060123341,18.252394768070758,502214.6068524398
1377.3227161890895,4.0,2.883236656440971,9.839581605656424,3.376163069511284,471171.9543748728
2886.0462024729745,5.0,3.725711572578968,16.949591099738157,3.585536394447381,698356.1148653633
1626.7235117861665,3.0,2.5531112550570993,10.693618122722366,3.260161298236641,503579.3824705343
2921.3184640231298,6.0,4.0,42.96148283148602,10.59998917989393,706712.9583487799
2779.12479786145,6.0,4.0,7.628899061506717,8.660863584650503,775460.5122072682
2368.421758374325,4.0,3.0296661647565553,3.9165068271481576,12.460967936011718,593621.6338654426
3097.384853752612,6.0,4.0,5.931990841303965,7.912217519318391,763759.1021610681
3339.407619911443,6.0,4.0,28.73691955363482,3.384954920353367,767228.283885675
1894.8539822214132,4.0,2.177553171156787,10.335491750050274,13.242841688702997,570632.38036982
1514.7235289501414,3.0,2.3664644974773217,6.560196212789615,6.211463092057596,517564.917288917
881.4380976461166,2.0,1.4404630681367891,11.787492830599163,13.488633101248695,298217.4048389131
3346.809353258154,6.0,3.951271675823635,2.1447192339254926,9.521797752361872,796419.3277537227
1736.1907946489303,3.0,1.7462375729838646,0.08060575824004668,8.46310921524563,500532.3015823942
2681.0221142610435,5.0,4.0,4.939746863359943,27.39330283814304,644910.2338790325
1555.2467794943102,4.0,2.780285176321476,13.933259919757834,1.210640796337652,489326.4250228031
2922.959384547221,6.0,4.0,18.655304610525338,1.332861951715632,760126.4998142952
1579.929444910752,3.0,2.239308431720499,26.283261895898256,4.498269060191776,515252.6431891055
1284.968519829594,3.0,2.0567391005040183,39.190464754529295,13.607908575752246,415204.55389684776
1874.8961414277499,4.0,3.0300145883333234,7.968291234084104,5.067969054272247,571777.785590756
1680.9345794230176,3.0,2.189183991168999,20.23594974976224,6.363329737110284,477191.69879806763
2357.7798712767276,5.0,3.390001325971907,1.1641202248874107,1.426451132177019,676166.2656861107
1969.1630436844857,4.0,2.846640660431585,0.8887678365362482,13.205835036893328,576302.576889757
2376.6214367311527,6.0,4.0,1.9995082945276643,1.523367244713914,659980.9126510378
1825.3871161488237,3.0,2.2625754120715875,8.928581082835924,5.777850766983943,513220.91115271085
1600.9355773887169,3.0,2.2254172552824505,3.5601858683488463,1.0,459292.88166269875
1649.8636712623559,4.0,3.5812152723538153,5.072528900009526,15.299282356575645,472726.6620529266
3226.963278818616,6.0,4.0,15.656756177313646,1.3846214459341766,777906.5198062898
2135.1025593361614,4.0,3.255732379446403,6.6597100330842,5.458500580651541,566112.2404825805
809.7426743281733,2.0,1.4502094776615226,12.225368874133244,4.570296649219947,364403.967053962
1687.8745919275514,3.0,2.3160435571053823,7.975728420898272,11.84578601867219,483875.4279685428
2058.119619485525,5.0,3.6206700031422923,2.7763273176500043,8.832936660811216,606455.4453091554
3107.2398087502274,6.0,4.0,1.1535394847748328,26.35734584187285,701928.9497365768
2617.2192295339396,6.0,4.0,4.042358100945276,2.00683270126551,737804.3946034199
1446.969298110851,3.0,2.3167133246791667,0.8914812301351783,18.226217267516674,456869.659281381
3451.0134521434707,6.0,4.0,14.459069162591069,20.888388813982438,794419.593935591
1981.3037811191134,4.0,2.994549935578364,23.823779038022394,25.70538109197996,535315.5501125152
2747.7978866449666,6.0,4.0,6.226841185197791,7.919659414636677,719318.1419980165
1306.9949015600585,3.0,2.0500142167515834,7.343572896423491,2.4301778981839783,420729.05288993346
800.0,2.0,1.2972865409523924,25.407876681440257,10.97118684888506,332862.943558471
1154.9411057789835,2.0,1.7082290240435272,3.7772530558900455,1.6383266735865591,392880.77586314396
800.0,2.0,1.3214493002774463,1.9031937362192575,16.82064253866867,329930.1469365277
3267.2535963517453,6.0,4.0,10.430788789930904,7.234358015986574,767954.048567041
2128.7197513318497,4.0,2.6740767139933146,15.584935683965757,10.066549457733977,608373.4766353976
1445.2135889311812,3.0,2.397467375820776,13.731407512041748,25.63937236726516,437221.5520638139
2271.5744179880726,4.0,3.1512771733452456,18.769795035194587,8.761111054115192,620653.3251929871
2113.6004217080995,5.0,3.6554423820229665,0.8763776015425356,2.463748293355876,597262.1929595746
2372.5600373683947,4.0,3.2144450065440218,8.38453229387602,7.285040419836301,630295.6909609139
2725.7188406817613,5.0,3.1925624958799226,4.0883658422167235,4.693156654358031,698844.3100660933
1826.047308184991,4.0,2.787943979545697,21.35192435636999,9.483599280931097,522435.5590526698
1472.0964163394078,3.0,2.199006244136721,30.921724025973514,5.660149219280748,399306.244006876
2496.6651286231504,5.0,3.398315250929114,4.955414783146975,4.188214222803505,712240.7908445587
2481.3996667306797,5.0,3.2253860887743833,1.5009200350182532,7.482205476486731,653463.9845976469
2060.441484872807,4.0,2.907631210488466,4.383947484639035,2.36427661510106,596990.2177941921
3306.5325132084636,6.0,4.0,1.6473651067230701,6.973248682365183,767846.8786041968
1737.3067262830086,4.0,3.3846325174279537,5.8384627329233485,11.465062601922238,560358.3963897545
1460.085217018839,3.0,2.085813635038388,11.589304552624291,21.748472857500843,462016.45075242897
2250.854856503961,4.0,3.219964751286478,54.56193651768766,4.792265178406762,594053.0537107068
1595.037285851901,3.0,2.4409626114227003,7.646648971571877,29.398219252405596,447777.48293487786
2297.3099144869375,5.0,4.0,3.72768817556203,10.189688943100553,689622.9810903048
1500.1950464963359,3.0,2.1449426908937994,2.737254875650626,5.94266868008403,497705.7183224431
1759.8546302408688,3.0,1.7104498514445978,2.849980048882979,6.554654560387311,470092.5938975721
3134.5042520234992,6.0,4.0,3.208998017790228,7.71682785965257,777786.9526434941
1756.6475859513928,3.0,1.945861877709083,21.549107678924955,5.392049892450251,509255.43372187996
1520.6890735896222,3.0,2.0329484672813978,0.9445396777795643,4.281392050389806,481905.44176130573
2702.4072732239,5.0,3.659634256784045,89.29928262367845,9.293832906969218,634556.1358269847
1369.3748298279836,3.0,2.148321710595257,11.09372314888697,1.1668751229146483,492453.15600350115
1584.2340619117592,3.0,2.2924677800687383,11.787883600991018,3.670563403152221,480534.3280629938
2345.9366723053968,5.0,3.9609468949258853,6.637318338840286,13.370919864504236,619755.4370614782
2563.046854323975,5.0,3.63967932501721,17.5801059150345,1.0,645850.3077249585
2732.2858346486446,5.0,3.8687092519824016,9.564448013801247,10.547347835011045,642478.8542645702
1551.6669006677091,4.0,3.0044448029791515,5.986162199383666,8.424249335288978,488373.18376985594
2357.605203791672,4.0,3.2806483187635336,4.621096527982162,4.584126402318612,613053.2079043535
1720.3350802734922,3.0,2.193422444668105,38.98481759007486,5.571476937843388,473455.01604323584
1636.6066198936205,4.0,2.9763219972676334,5.158274462983155,7.4335672713225005,496511.439271492
2721.9276693753714,6.0,4.0,8.600978087721607,10.833989925111752,672879.5848712174
1670.2673624842482,4.0,2.9513254380124514,6.469624321522479,10.136856470480808,495598.3919448485
2166.9227576125877,4.0,2.7649535614962377,1.3518057046775223,17.406957167107755,583442.7564359898
2093.3476815383833,4.0,2.735220814156946,3.085714796522783,9.702799377457419,559775.0256356982
1357.5473741968985,3.0,2.4827296155848173,3.1515956246924377,19.704978938923855,424225.10262619785
2579.6557132137923,5.0,3.4250394950446195,17.745381819943443,1.092361749645497,724309.2067801462
2336.168536207372,5.0,3.654264573090629,7.827929763675221,17.178976234468955,641498.2210546867
808.2256328777474,2.0,1.8046028358812989,22.8466715101171,5.9801590299258685,343761.63121473684
2166.452666742406,4.0,2.894189761498918,18.51395071694689,8.918279200712721,582257.7007168698
1536.2159395000274,3.0,2.4986221361056726,3.1988222164832307,12.382200463675662,452830.495562894
2658.2451838475768,6.0,4.0,12.414479817214561,3.052324080786825,692202.6875039102
